data_source,note,code,name,address,city,county,state,zip_code,AOR,date_of_last_use,date_of_first_use,latitude,longitude
sarahs research,"exact latitude, longitude (city)",FCLT8CA,,,,,CA,,,,,36.1162,-119.6816
locations.csv,"exact latitude, longitude (city)",FCOHOLD,FREDERICK HOLDROOM,3770 PURITAN WAY,FREDERICK,WELD,CO,80516,DEN,,,40.08366084,-104.9842897
sarahs research,Latitude Longitude based only on state,FDLHOLD,FERNDALE HOLD ROOM,,,,CA,,,,,36.1162,-119.6816
locations.csv,"exact latitude, longitude (city)",FERRYWA,FERRY COUNTY JAIL,165 NORTH JEFFERSON,REPUBLIC,FERRY,WA,99166,SEA,22/10/2009,27/12/2003,48.649394,-118.733792
locations.csv,"exact latitude, longitude (city)",FINNEKS,FINNEY COUNTY JAIL,304 N. 9TH STREET,GARDEN CITY,FINNEY,KS,67846,CHI,25/03/2007,28/06/1990,37.96744131,-100.8763546
sarahs research,"exact latitude, longitude (city)",FIPCAGA,FOLKSTON ANNEX IPC,,Folkston,Charlton,GA,,,,,30.8392,-82.0073
sarahs research,"exact latitude, longitude (city)",FIPCDGA,FOLKSTON D RAY ICE PROCESSING CTR,,Folkston,Charlton,GA,,,,,30.8392,-82.0073
sarahs research,"exact latitude, longitude (city)",FIPCMGA,FOLKSTON MAIN IPC,,Folkston,Charlton,GA,,,,,30.8392,-82.0073
locations.csv,"exact latitude, longitude (city)",FIVECOH,FIVE COUNTY JOINT,18100 STATE ROUTE 4,MARYSVILLE,UNION,OH,43040,DET,18/06/2003,9/8/00,40.26400938,-83.36344023
locations.csv,"exact latitude, longitude (city)",FLATHMT,FLATHEAD COUNTY JAIL,800 SOUTH MAIN,KALISPELL,FLATHEAD,MT,59901,SLC,18/02/2015,20/11/1991,48.190659,-114.310815
sarahs research,"exact latitude, longitude (city)",FLBAKCI,BAKER C. I.,,Sanderson,Baker,FL,,,,,30.2809,-82.1253
sarahs research,Latitude Longitude based only on state,FLBHCFL,FT LAUDERDALE BEHAVOR HLTH CTR,,,,FL,,,,,27.7663,-81.6868
sarahs research,"exact latitude, longitude (city)",FLCHACI,,,Punta Gorda,Charlotte,FL,,,,,26.8941,-82.0513
sarahs research,"county approximate center only (latitude, longitude)",FLDADCI,DADE CORRECTIONAL INST,,,Miami-Dade,FL,,,,,25.784,-80.2101
sarahs research,"exact latitude, longitude (city)",FLDSSFS,FLORIDA SOFT-SIDED FACILITY-SOUTH,,Pompano Beach,Broward,FL,,,,,26.2428,-80.1312
sarahs research,"county approximate center only (latitude, longitude)",FLGLRFL,FLAGLER COUNTY JAIL,,,Flagler,FL,,,,,29.5389,-81.2457
sarahs research,"exact latitude, longitude (city)",FLHOSFL,,,,,FL,,,,,27.7663,-81.6868
locations.csv,"exact latitude, longitude (city)",FLO,FLORENCE SERVICE PROCESSING CENTER,3250 NORTH PINAL PARKWAY,FLORENCE,PINAL,AZ,85132,PHO,2004-11-17,31/08/1984,33.0649605,-111.3785048
sarahs research,"exact latitude, longitude (city)",FLORHAZ,FLORENCE HOSPITAL,,Florence,Pinal,AZ,,,,,33.059,-111.4209
sarahs research,"county approximate center only (latitude, longitude)",FLOYDGA,FLOYD COUNTY JAIL,,,Floyd,GA,,,,,34.2662,-85.1863
locations.csv,"exact latitude, longitude (city)",FLOYDIN,FLOYD COUNTY JAIL,311 WEST 1ST ST,NEW ALBANY,FLOYD,IN,47150,CHI,2005-06-07,5/2/97,38.28438839,-85.82478876
locations.csv,"exact latitude, longitude (city)",FMYHOLD,FORT MYERS ERO HOLD ROOM,8860 SALROSE LANE,FORT MYERS,LEE,FL,33912,MIA,2002-12-16,2002-12-16,26.5489061,-81.8083647
sarahs research,"county approximate center only (latitude, longitude)",FNDDUWI,FOND DU LAC COUNTY SHERIFF/JAIL,,,Fond Du Lac,WI,,,,,43.7718,-88.4397
locations.csv,"exact latitude, longitude (city)",FORDJIL,FORD COUNTY JAIL,235 NORTH AMERICAN STREET,PAXTON,FORD,IL,60957,CHI,2003-04-03,10/5/93,40.46354302,-88.09979733
locations.csv,"exact latitude, longitude (city)",FORDJKS,FORD COUNTY JAIL,1111 MILITARY,DODGE CITY,FORD,KS,67801,CHI,2008-01-06,2/2/92,37.753723,-100.0024705
locations.csv,"exact latitude, longitude (city)",FORKSWA,FORKS CITY JAIL,500 EAST DIVISION,FORKS,CLALLAM,WA,98331,SEA,19/09/2004,1/11/91,47.950304,-124.378674
locations.csv,"exact latitude, longitude (city)",FORSYNC,FORSYTH COUNTY JAIL,201 NORTH CHURCH STREET,WINSTON-SALEM,FORSYTH,NC,27101,ATL,2004-11-17,22/03/2000,36.09651,-80.242718
locations.csv,"exact latitude, longitude (city)",FRACONY,FRANKLIN COUNTY JAIL,"5 Bare Hill Rd, Malone, NY 12953",MALONE,FRANKLIN,NY,12953,BUF,2005-03-08,31/08/1988,44.84944364,-74.28676071
locations.csv,"exact latitude, longitude (city)",FRACOVT,FRANKLIN COUNTY JAIL (VERMONT),30 LINCOLN AVENUE,SAINT ALBANS,FRANKLIN,VT,5478,BOS,30/08/2017,30/12/1994,44.81129087,-73.08035913
locations.csv,"exact latitude, longitude (city)",FRANKKY,FRANKLIN COUNTY,400 COFFEETREE RD,FRANKFORT,JESSAMINE,KY,40356,CHI,2003-05-05,14/11/1996,38.181481,-84.858359
locations.csv,"exact latitude, longitude (city)",FRANKME,FRANKLIN COUNTY JAIL (MAINE),"121 County Way, Farmington, ME 04938",FARMINGTON,FRANKLIN,ME,4938,BOS,29/01/2008,28/07/1999,44.6972244,-70.1586514
locations.csv,"exact latitude, longitude (city)",FRANKNC,FRANKLIN COUNTY DETENTION CENTER,285 T KEMP RD,LOUISBURG,FRANKLIN,NC,27549,ATL,15/12/2002,6/6/00,36.094528,-78.319572
sarahs research,"county approximate center only (latitude, longitude)",FRANKPA,FRANKLIN COUNTY JAIL,,,Franklin,PA,,,,,39.9315,-77.6556
locations.csv,"exact latitude, longitude (city)",FRANKWA,FRANKLIN COUNTY,1016 N 4TH ST,PASCO,FRANKLIN,WA,99301,SEA,22/12/2008,26/09/1996,46.213756,-119.042518
locations.csv,"exact latitude, longitude (city)",FRDHOLD,FREDERICK HOLDROOM,3770 PURITAN WAY,FREDERICK,WELD,CO,80516,DEN,,,40.08366084,-104.9842897
locations.csv,"exact latitude, longitude (city)",FRECOCA,FRESNO COUNTY JAIL,2200 FRESNO STREET,FRESNO,FRESNO,CA,93721,SFR,14/03/1999,29/01/1999,36.7291884,-119.8017545
locations.csv,"exact latitude, longitude (city)",FREDEMD,FREDERICK COUNTY DETENTION CENTER,7300 MARCIE'S CHOICE LANE,FREDERICK,FREDERICK,MD,21704,BAL,2004-11-17,2003-08-06,39.36508045,-77.41508036
locations.csv,"exact latitude, longitude (city)",FREEBMN,FREEBORN COUNTY ADULT DETENTION CENTER,411 SOUTH BROADWAY AVENUE,ALBERT LEA,FREEBORN,MN,56007,SPM,2004-11-17,15/09/1996,43.6462546,-93.3677806
locations.csv,"exact latitude, longitude (city)",FREESTX,FREESTONE COUNTY JAIL,"102 E Main St, Fairfield, TX 75840",FAIRFIELD,FREESTONE,TX,75840,SNA,25/01/2006,16/03/2004,31.7263819,-96.148172
locations.csv,"exact latitude, longitude (city)",FREHOLD,FRESNO HOLDROOM,733 L STREET,FRESNO,FRESNO,CA,93721,SFR,2004-11-17,14/07/2006,36.73267589,-119.7852956
locations.csv,"exact latitude, longitude (city)",FREMOCO,FREMONT COUNTY JAIL (COLORADO),100 JUSTICE CENTER ROAD,CANON CITY,FREMONT,CO,81212,DEN,23/04/2014,24/10/1990,38.446849,-105.18313
locations.csv,"exact latitude, longitude (city)",FREMOIA,FREMONT COUNTY SHERIFF,701 CASS STREET,SIDNEY,FREMONT,IA,51652,SPM,2005-01-03,2012-08-02,40.747566,-95.644894
locations.csv,"exact latitude, longitude (city)",FREMOID,FREMONT COUNTY JAIL,146 NORTH SECOND WEST,ST. ANTHONY,FREMONT,ID,83445,SLC,2007-03-06,2006-03-06,43.968279,-111.684883
locations.csv,"exact latitude, longitude (city)",FREMOWY,FREMONT COUNTY JAIL (WYOMING),450 NORTH 2ND STREET,LANDER,FREMONT,WY,82520,DEN,30/03/2009,21/03/2001,42.83628181,-108.7275751
locations.csv,"exact latitude, longitude (city)",FRIOCTX,FRIO COUNTY JAIL,"502 S Cedar St, Pearsall, TX 78061",PEARSALL,FRIO,TX,78061,SNA,2008-07-08,6/1/99,28.8879483,-99.0916754
sarahs research,Latitude Longitude based only on state,FRIRHTX,FRIO REGIONAL HOSPITAL,,,,TX,,,,,31.0545,-97.5635
locations.csv,"exact latitude, longitude (city)",FRMVLVA,IMMIGRATION CENTERS OF AMERICA FARMVILLE,508 WATERWORKS ROAD,FARMVILLE,PRINCE EDWARD,VA,23901,WAS,2004-11-17,2005-08-10,37.319501,-78.438276
locations.csv,"exact latitude, longitude (city)",FRONTNE,FRONTIER COUNTY JAIL,"308 Center Ave N, Curtis, NE 69025",CURTIS,FRONTIER,NE,69025,SPM,2012-12-02,3/10/00,40.6311848,-100.5153723
locations.csv,"exact latitude, longitude (city)",FSAHOLD,FORT SMITH HOLD ROOM,"4991 Old Greenwood Rd, Fort Smith, AR 72903",FORT SMITH,SEBASTIAN,AR,72901,NOL,16/12/2013,16/12/2013,35.3328677,-94.3878247
locations.csv,"exact latitude, longitude (city)",FSF,FLORENCE STAGING FACILITY,3250 NORTH PINAL PARKWAY,FLORENCE,PINAL,AZ,85232,PHO,2004-11-17,21/05/1986,33.0649605,-111.3785048
locations.csv,"exact latitude, longitude (city)",FTBENTX,FORT BEND COUNTY JAIL,1410 RANSOM ROAD,RICHMOND,FT. BEND,TX,77469,HOU,2001-10-02,28/10/1997,29.57483863,-95.75367308
locations.csv,"exact latitude, longitude (city)",FTLAUFL,FORT LAUDERDALE CITY JAIL,1300 W.BROWARD BLVD.,FT.LAUDERDALE,BROWARD,FL,33312,MIA,30/09/2004,9/2/93,26.1218264,-80.15849458
locations.csv,"exact latitude, longitude (city)",FULCONY,FULTON COUNTY JAIL,"2712 NY-29, Johnstown, NY 12095",JOHNSTOWN,FULTON,NY,12095,BUF,28/11/2007,11/2/98,43.0180837,-74.3474438
locations.csv,"exact latitude, longitude (city)",FXADCVA,FAIRFAX COUNTY ADULT DETENTION CENTER,10520 JUDICIAL DRIVE,FAIRFAX,FAIRFAX,VA,22030,WAS,2002-11-17,17/10/2003,38.84363394,-77.31119537
locations.csv,"exact latitude, longitude (city)",GABAPGA,GEORGIA BAPTIST CHILDREN HOME,1508 US HIGHWAY 19S,MEANSVILLE,PIKE,GA,30256,ATL,29/09/2005,14/07/1998,32.971625,-84.323119
sarahs research,"exact latitude, longitude (city)",GADRYJM,D. RAY JAMES PRISON,,Folkston,,GA,,,,,30.8392,-82.0073
locations.csv,"exact latitude, longitude (city)",GALLAMT,GALLATIN COUNTY JAIL,615 SOUTH 16TH STREET,BOZEMAN,GALLATIN,MT,59715,SLC,23/06/2010,27/02/1991,45.673753,-111.059585
locations.csv,"exact latitude, longitude (city)",GARFICO,GARFIELD COUNTY JAIL,P.O. BOX 249/701 COLORADO,GLENWOOD SPGS,GARFIELD,CO,81601,DEN,16/03/2008,16/09/1991,39.547988,-107.325732
locations.csv,"exact latitude, longitude (city)",GARVIOK,GARVIN COUNTY DETENTION CENTER,201 WEST GRANT AVENUE,PAULS VALLEY,GARVIN,OK,73075,DAL,29/10/2017,4/3/93,34.740003,-97.222229
locations.csv,"exact latitude, longitude (city)",GASTNNC,GASTON COUNTY JAIL,425 NORTH MARIETTA STREET,GASTONIA,GASTON,NC,28052,ATL,2004-11-17,25/05/2007,35.2675,-81.182088
sarahs research,"county approximate center only (latitude, longitude)",GCPFCKS,,,,Finney,KS,,,,,37.9753,-100.8527
locations.csv,"exact latitude, longitude (city)",GEAUGOH,GEAUGA COUNTY JAIL,12450 MERRITT DR,CHARDON,GEAUGA,OH,44024,DET,2004-11-17,5/4/96,41.504557,-81.19155
locations.csv,"exact latitude, longitude (city)",GENESNY,GENESEE COUNTY JAIL,14 W. MAIN STREET,BATAVIA,CUMBERLAND,NY,14020,BUF,2008-04-12,5/1/88,42.998731,-78.188095
locations.csv,"exact latitude, longitude (city)",GENEVOH,GENEVA CITY JAIL,44 NORTH FOREST ST,GENEVA,ASHTABULA,OH,44041,DET,21/10/2002,25/06/1993,41.80660031,-80.94606735
locations.csv,"exact latitude, longitude (city)",GFCORND,GRAND FORKS COUNTY CORRECTIONAL FACILITY,1701 NORTH WASHINGTON ST,GRAND FORKS,GRAND FORKS,ND,58206,SPM,2004-11-17,17/02/1989,47.935792,-97.055851
locations.csv,"exact latitude, longitude (city)",GFJUVND,GRAND FORKS COUNTY,"Grand Forks County Correctional Center1701 North Washington",GRAND FORKS,GRAND FORKS,ND,58206,SPM,24/10/2017,11/9/97,47.935792,-97.055851
locations.csv,"exact latitude, longitude (city)",GIJUVAZ,GILA COUNTY JUVENILE DETENTION CENTER,1425 E. SOUTH STREET,GLOBE,GILA,AZ,85501,PHO,2008-10-08,20/12/2000,33.40038,-110.7688274
locations.csv,"exact latitude, longitude (city)",GILAJAZ,GILA COUNTY JAIL,1100 SOUTH STREET,GLOBE,GILA,AZ,85501,PHO,25/07/2006,18/07/1990,33.393482,-110.772798
locations.csv,"exact latitude, longitude (city)",GILLITX,GILLISPIE CITY JAIL,"104 Industrial Loop, Fredericksburg, TX 78624",FREDERICKSBURG,GILLESPIE,TX,78624,SNA,20/09/2007,18/10/2001,30.250537,-98.849475
locations.csv,"exact latitude, longitude (city)",GILPICO,GILPIN COUNTY SHERIFF,2960 DORY HILL ROAD,GOLDEN,JEFFERSON,CO,80403,DEN,2012-05-08,3/5/99,39.83923,-105.48211
locations.csv,"exact latitude, longitude (city)",GJCHOLD,GRAND JUNCTION HOLDROOM,571 S. COMMERCIAL DRIVE,GRAND JUNCTION,MESA,CO,81501,DEN,2012-09-17,16/02/2011,39.08742921,-108.5855331
locations.csv,"exact latitude, longitude (city)",GLADEF2,GLADES COUNTY DETENTION CENTER FEMALE,1297 EAST STATE RD 78 NW; ANNEX @ 598 6TH ST,MOORE HAVEN,GLADES,FL,33472,MIA,,,26.838714,-81.124018
locations.csv,"exact latitude, longitude (city)",GLADEFL,GLADES COUNTY DETENTION CENTER,1297 EAST SR 78,MOORE HAVEN,GLADES,FL,33471,MIA,2004-11-17,16/07/2007,26.838714,-81.124018
sarahs research,"exact latitude, longitude (city)",GLDSACA,GOLDEN STATE ANNEX,,McFarland,Kern,CA,,,,,35.6781,-119.2413
locations.csv,"exact latitude, longitude (city)",GLENNCA,GLENN COUNTY JAIL,141 SOUTH LASSEN,WILLOWS,GLENN,CA,95988,SFR,16/08/2004,1/2/99,39.51950796,-122.199683
locations.csv,"exact latitude, longitude (city)",GLEPDCA,GLENDALE POLICE DEPARTMENT,131 NORTH ISABEL STREET,GLENDALE,LOS ANGELES,CA,91206,LOS,26/10/2017,2009-11-07,34.1472553,-118.2492154
locations.csv,"exact latitude, longitude (city)",GLOUCNJ,GLOUCESTER COUNTY JAIL,70 HUNTER STREET,WOODBURY,GLOUCESTER,NJ,8096,NEW,11/11/87,13/11/1986,39.83890746,-75.1491954
sarahs research,Latitude Longitude based only on state,GMHATGA,GRADY MEMORIAL HOSPITAL,,,,GA,,,,,33.0406,-83.6431
locations.csv,"exact latitude, longitude (city)",GONZATX,GONZALES COUNTY JAIL,"1713 E Sarah DeWitt Dr, Gonzales, TX 78629",GONZALEZ,GONZALES,TX,78629,SNA,24/07/2007,2009-03-03,29.523652,-97.443264
locations.csv,"exact latitude, longitude (city)",GOOD,GOOD,"430 W 6th St, Red Wing, MN 55066",RED WING,GOOD,MN,55066,SPM,,,44.5617588,-92.5328949
sarahs research,"county approximate center only (latitude, longitude)",GOODCID,GOODING COUNTY JAIL,,,Gooding,ID,,,,,42.9373,-114.7134
locations.csv,"exact latitude, longitude (city)",GOODHMN,GOODHUE COUNTY JAIL,"430 W 6th St, Red Wing, MN 55066",RED WING,GOODHUE,MN,55066,SPM,25/02/2007,19/01/2007,44.5617588,-92.5328949
locations.csv,"exact latitude, longitude (city)",GOSHEWY,GOSHEN COUNTY JAIL,"2120 E B St, Torrington, WY 82240",TORRINGTON,GOSHEN,WY,82240,DEN,28/09/2008,28/02/1999,42.065322,-104.1820187
locations.csv,"exact latitude, longitude (city)",GPCHOLD,GREAT PLAINS CI HOLDROOM,700 SUGAR CREEK ROAD,HINTON,CADDO,OK,73047,DAL,,,35.446946,-98.367623
locations.csv,"exact latitude, longitude (city)",GRAHAAZ,GRAHAM COUNTY,523 10TH AVE,SAFFORD,GRAHAM,AZ,85546,PHO,14/07/1996,23/07/1990,32.83451584,-109.7189282
locations.csv,"exact latitude, longitude (city)",GRANDCO,GRAND COUNTY JAIL,"670 Spring St, Hot Sulphur Springs, CO 80451",HOT SULPHUR SPGS,GRAND,CO,80451,DEN,20/04/2008,14/05/1991,40.0719943,-106.1047681
locations.csv,"exact latitude, longitude (city)",GRANTOR,GRANT COUNTY JAIL,GRANT COUNTY JAIL,CANYON CITY,GRANT,OR,97820,SEA,2005-04-11,14/05/1997,44.387071,-118.950498
locations.csv,"exact latitude, longitude (city)",GRANTWA,GRANT COUNTY,35 C ST N.W.,EPHRATA,GRANT,WA,98823,SEA,22/07/2009,30/10/2003,47.3215395,-119.5529628
locations.csv,"exact latitude, longitude (city)",GRAYSKY,GRAYSON COUNTY JAIL,320 SHAW STATION ROAD,LEITCHFIELD,GRAYSON,KY,42754,CHI,2004-11-17,16/12/1999,37.49107275,-86.2578805
locations.csv,"exact latitude, longitude (city)",GRECONY,GREENE COUNTY JAIL,80 BRIDGE STREET,CATSKILL,GREENE,NY,12414,BUF,28/09/2008,1/7/96,42.216681,-73.871447
locations.csv,"exact latitude, longitude (city)",GREENMA,FRANKLIN COUNTY HOUSE OF CORRECTION,160 ELM STREET,GREENFIELD,FRANKLIN,MA,1301,BOS,2004-11-17,23/12/1998,42.5964024,-72.6124595
locations.csv,"exact latitude, longitude (city)",GREENMO,GREENE COUNTY JAIL,929 N. ROBBERSON,SPRINGFIELD,GREENE,MO,65802,CHI,2002-04-09,5/2/92,37.21775884,-93.29106785
locations.csv,"exact latitude, longitude (city)",GREGGTX,GREGG COUNTY JAIL,101 E. METHVIN STREET,LONGVIEW,GREGG,TX,75601,DAL,,,32.4969194,-94.73862991
locations.csv,"exact latitude, longitude (city)",GRFHOLD,GRAND FORKS HOLD ROOM,124 NORTH 6TH STREET,GRAND FORKS,GRAND FORKS,ND,58203,SPM,15/02/2017,15/02/2017,47.92382012,-97.03497765
sarahs research,"exact latitude, longitude (city)",GRGBVTX,,,,,TX,,,,,31.0545,-97.5635
locations.csv,"exact latitude, longitude (city)",GRIHOLD,GRAND ISLAND HOLDROOM,220 N. WALNUT STREET,GRAND ISLAND,HALL,NE,68801,SPM,15/02/2011,15/02/2011,40.924152,-98.343144
locations.csv,"exact latitude, longitude (city)",GRIMETX,GRIMES COUNTY SHERIFFS DEPARTMENT,382 FM 149 WEST,ANDERSON,GRIMES,TX,77830,HOU,22/01/2006,2009-01-03,30.4899921,-95.9881162
locations.csv,"exact latitude, longitude (city)",GRMHOLD,GRAND RAPIDS HOLD ROOM,517 OTTAWA AVE NW,GRAND RAPIDS,KENT,MI,49503,DET,14/04/2015,17/09/2014,42.97268389,-85.67005197
locations.csv,"exact latitude, longitude (city)",GRRHOLD,GREER HOLD ROOM,"501 Pennsylvania Ave, Greer, SC 29650",GREER,GREENVILLE,SC,29650,ATL,2001-08-17,31/07/2017,34.9371548,-82.2418822
locations.csv,"exact latitude, longitude (city)",GRYDCKY,GRAYSON COUNTY DETENTION CENTER,320 SHAW STATION ROAD,LEITCHFIELD,GRAYSON,KY,42754,CHI,26/02/2013,23/02/2005,37.49107275,-86.2578805
locations.csv,"exact latitude, longitude (city)",GSCHOLD,GLENWOOD SPRINGS HOLDROOM,100 MIDLAND AVENUE,GLENWOOD SPRINGS,GLENWOOD SPRINGS,CO,81601,DEN,13/06/2013,22/02/2011,39.5150507,-107.3234023
sarahs research,Latitude Longitude based only on state,GSMCDPA,GEISINGER MEDICAL CENTER,,,,PA,,,,,40.5908,-77.2098
sarahs research,,GTMOACU,,,,,,,,,,19.9025711,-75.1014217
sarahs research,,GTMOBCU,,,,,,,,,,19.9025711,-75.1014217
sarahs research,Unknown,GTMODCU,,,,,,,,,,19.9025711,-75.1014217
locations.csv,"exact latitude, longitude (city)",GUADATX,GUADALUPE CITY JAIL,"2615 N Guadalupe St, Seguin, TX 78155",SEGUIN,GUADALUPE,TX,78155,SNA,16/02/2009,28/05/1999,29.6037661,-97.970028
sarahs research,"exact latitude, longitude (city)",GUAMHGU,,,,,GU,,,,,13.382306,144.661975
locations.csv,"exact latitude, longitude (city)",GUDOCHG,DEPARTMENT OF CORRECTIONS HAGATNA,203 ASPINALL AVENUE,HAGATNA,GUAM,GU,96910,SFR,2004-11-17,21/05/2009,13.475742,144.750595
locations.csv,"exact latitude, longitude (city)",GUNNICO,GUNNISON COUNTY JAIL,200 NORTH IOWA,GUNNISON,GUNNISON,CO,81230,DEN,13/04/2008,6/4/99,38.545648,-106.925516
locations.csv,"exact latitude, longitude (city)",GWINNGA,GWINNETT COUNTY JAIL,2900 UNIVERSITY PARKWAY,LAWRENCEVILLE,GWINNETT,GA,30043,ATL,30/12/2009,2008-10-08,33.9821822,-83.9772641
locations.csv,"exact latitude, longitude (city)",HAILEID,DALE G. HAILE DETENTION CENTER,1115 ALBANY,CALDWELL,CANYON,ID,83605,SLC,29/10/2017,16/07/1993,43.66480214,-116.6816823
locations.csv,"exact latitude, longitude (city)",HAJUVTX,HAYS COUNTY JUVENILE CENTER,2250 CLOVIS R BARKER ROAD,SAN MARCOS,HAYS,TX,78666,SNA,28/08/2003,2009-10-01,29.838236,-97.9525078
locations.csv,"exact latitude, longitude (city)",HALLJGA,HALL COUNTY JAIL,1700 BARBER ROAD,GAINESVILLE,HALL,GA,30507,ATL,2004-11-17,27/06/1995,34.242651,-83.815583
locations.csv,"exact latitude, longitude (city)",HAMILKS,HAMILTON COUNTY JAIL,103 WEST AVE B,SYRACUSE,HAMILTON,KS,67878,CHI,2008-10-02,24/04/2000,37.982449,-101.755393
locations.csv,"exact latitude, longitude (city)",HAMILTN,HAMILTON COUNTY,1600 EAST 3RD STREET,CHATTANOOGA,HAMILTON,TN,37404,NOL,2003-03-08,21/02/1997,35.04276167,-85.27731135
locations.csv,"exact latitude, longitude (city)",HAMPDMA,HAMPDEN COUNTY,627 RANDALL ROAD,LUDLOW,HAMPDEN,MA,1056,BOS,2006-01-03,19/12/1995,42.2046085,-72.5105724
locations.csv,"exact latitude, longitude (city)",HANCOME,HANCOCK COUNTY JAIL,60 STATE STREET,ELLSWORTH,HANCOCK,ME,4605,BOS,2006-08-07,30/05/2002,44.54326215,-68.42520034
locations.csv,"exact latitude, longitude (city)",HANCOMS,HANCOCK COUNTY JAIL,122 1/2 COURT STREET,BAY ST. LOUIS,HANCOCK,MS,39520,NOL,15/08/2005,11/4/87,30.31014017,-89.32784592
locations.csv,"exact latitude, longitude (city)",HANMNPA,HAHNEMANN HOPSITAL,BRAOD & VINE STREETS,PHILADELPHIA,PHILADELPHIA,PA,19107,PHI,2007-06-06,2007-06-06,39.957615,-75.163099
locations.csv,"exact latitude, longitude (city)",HARDJIA,HARDIN COUNTY JAIL,1116 14TH AVENUE,ELDORA,HARDIN,IA,50627,SPM,2004-11-17,17/09/1997,42.35984492,-93.09737106
locations.csv,"exact latitude, longitude (city)",HARFOCT,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,HARTFORD,CT,6120,BOS,25/03/2007,3/3/94,41.79329603,-72.66005815
locations.csv,"exact latitude, longitude (city)",HARHOLD,HARTFORD OFFICE,450 MAIN STREET,HARTFORD,HARTFORD,CT,6103,BOS,25/07/2017,16/02/1993,41.65125491,-72.60366603
locations.csv,"exact latitude, longitude (city)",HARLANE,HARLAN COUNTY JAIL,706 WEST 2ND STREET,ALMA,HARLAN,NE,68920,SPM,2003-10-02,14/07/1999,40.099733,-99.362876
locations.csv,"exact latitude, longitude (city)",HARPEKS,HARPER COUNTY JAIL,115 EAST STEADMAN STREET,ANTHONY,HARPER,KS,67003,CHI,27/01/2003,25/01/1991,37.15335271,-98.02982543
locations.csv,"exact latitude, longitude (city)",HARRIGA,HARRIS COUNTY JAIL,"HWY 116 E, PO BOX 286",HAMILTON,HARRIS,GA,31811,ATL,24/01/2007,26/07/1993,32.764412,-84.866192
sarahs research,Latitude Longitude based only on state,HARRIMS,HARRISON DETENTION CENTER,,,,MS,,,,,32.7416,-89.6787
locations.csv,"exact latitude, longitude (city)",HASHENE,HALL COUNTY DEPARTMENT OF CORRECTIONS,110 PUBLIC SAFETY DRIVE,GRAND ISLAND,HALL,NE,68801,SPM,2004-11-17,4/2/92,40.926919,-98.328077
locations.csv,"exact latitude, longitude (city)",HASKLTX,ROLLING PLAINS DETENTION CENTER,118 COUNTY ROAD 206,HASKELL,HASKELL,TX,79521,DAL,23/03/2017,18/06/2000,33.1762715,-99.72178917
sarahs research,"exact latitude, longitude (city)",HAVMCWA,,,,,WA,,,,,47.4009,-121.4905
locations.csv,"exact latitude, longitude (city)",HAYCOTX,HAYS COUNTY JAIL,C/O JAIL ADMINISTRATOR,SAN MARCOS,HAYS,TX,78666,SNA,2006-08-07,1/11/90,29.895903,-97.904371
locations.csv,"exact latitude, longitude (city)",HBGHOLD,HARRISONBURG HOLD ROOM,"263 Neff Ave., Harrisonburg, VA 22801",HARRISONBURG,HARRISONBURG,VA,22801,WAS,18/09/2017,27/07/2011,38.4267988,-78.8483885
sarahs research,"exact latitude, longitude (city)",HCAFMFL,,,,,FL,,,,,27.7663,-81.6868
sarahs research,Latitude Longitude based only on state,HCAHCTX,HCA HOUSTON HC CONROE,,,,TX,,,,,31.0545,-97.5635
sarahs research,"county approximate center only (latitude, longitude)",HCMCMMN,HENNEPIN COUNTY MED CTR,,,Hennepin,MN,,,,,44.9635,-93.2678
sarahs research,"county approximate center only (latitude, longitude)",HCPSCMS,HANCOCK CO PUB SFTY CPLX,,,Hancock,MS,,,,,30.3281,-89.3774
locations.csv,"exact latitude, longitude (city)",HCPSYTX,HARRIS COUNTY PSYCHIATRIC CENTER,2800 S MACGREGOR WAY,HOUSTON,HARRIS,TX,77021,HOU,2004-11-17,19/10/2016,29.71215455,-95.37452665
sarahs research,Latitude Longitude based only on state,HDHSPNV,HENDERSON HOSPITAL,,,,NV,,,,,38.3135,-117.0554
locations.csv,"exact latitude, longitude (city)",HEADCMN,HENNEPIN COUNTY ADULT DETENTION CENTER,525 PORTLAND AVENUE SOUTH,MINNEAPOLIS,HENNEPIN,MN,55415,SPM,13/07/2003,29/07/1998,44.97501846,-93.26256731
locations.csv,"exact latitude, longitude (city)",HELHOLD,HELENA DISTRICT CUSTODY,805 COLLEEN STREET,HELENA,LEWIS AND CLARK,MT,59601,SLC,2006-07-15,9/7/97,46.59349986,-111.9741765
